PID,WEIGHT,VPSU,VSTRAT,SURVEYDATE,DURATION,AGE,RACETHNICITY,EDUC,EMPLOY,GENDER,HH01,HH25,HH612,HH1317,HH18OV,HHSIZE,INCOME,MARITAL,METRO,STATE,REGION9,Q1,Q2,Q3,Q3_rc,Q4,Q4_rc,Q5,Q6,Q7,Q8_1,Q8_2,Q9,Q10,Q11,Q12,Q13,Q14,Q15_1,Q15_2,Q16,Q17,Q20_1,Q20_1_rc,Q20_2,Q20_2_rc,Q21,Q21_rc
1012997,0.765280128,2,15,10/22/2019,11,65,2,11,5,2,0,0,0,0,1,1,5,3,1,IL,3,3,2,89,22:00:00,19,4:30:00,2,2,15,6,0,2,7,30,5,30,0,5,0,4,3,5,5,4,4,185,185
1013000,0.853238393,1,29,10/22/2019,5,42,1,12,1,2,0,0,0,0,4,4,7,5,1,FL,5,4,3,6,1:15:00,31,7:30:00,1,2,45,5,0,3,0,,0,,0,18,0,6,6,5,5,4,4,330,330
1013000,0.652089806,1,29,10/22/2019,5,42,1,12,1,2,0,0,0,0,4,4,7,5,1,FL,5,4,3,6,1:15:00,31,7:30:00,1,2,45,5,0,3,0,,0,,0,18,0,6,6,5,5,4,4,330,330
1013004,0.308770546,2,31,10/22/2019,6,23,1,10,1,2,0,0,0,0,2,2,2,5,1,OH,3,2,1,91,22:30:00,26,6:15:00,2,1,5,7,30,3,3,30,0,,0,13,98,2,3,5,5,4,4,115,115
1013004,0.536247667,2,31,10/22/2019,6,23,1,10,1,2,0,0,0,0,2,2,2,5,1,OH,3,2,1,91,22:30:00,26,6:15:00,2,1,5,7,30,3,3,30,0,,0,13,98,2,3,5,5,4,4,115,115
1013013,0.554754576,1,10,10/22/2019,3,48,2,10,4,2,0,0,0,0,4,4,4,3,0,TN,6,1,2,1,0:00:00,27,6:30:00,3,1,5,6,30,3,6,250,98,,5,1,15,1,2,4,4,11,11,153,153
1013017,0.832796819,2,29,10/22/2019,3,52,1,12,1,2,0,0,0,0,2,2,11,1,1,TN,6,4,1,89,22:00:00,21,5:00:00,2,3,15,6,20,3,5,60,0,,0,12,0,6,6,5,5,6,6,250,250
1013017,0.38697036,2,29,10/22/2019,3,52,1,12,1,2,0,0,0,0,2,2,11,1,1,TN,6,4,1,89,22:00:00,21,5:00:00,2,3,15,6,20,3,5,60,0,,0,12,0,6,6,5,5,6,6,250,250
1013020,0.398229143,2,26,10/22/2019,2,35,1,12,1,1,0,2,4,0,2,6,12,1,0,MN,4,2,1,96,23:45:00,29,7:00:00,2,4,60,6,30,3,5,30,0,,5,5,0,2,7,5,5,9,9,120,120
1013020,0.117808669,2,26,10/22/2019,2,35,1,12,1,1,0,2,4,0,2,6,12,1,0,MN,4,2,1,96,23:45:00,29,7:00:00,2,4,60,6,30,3,5,30,0,,5,5,0,2,7,5,5,9,9,120,120
1013021,2.302801928,2,31,10/22/2019,5,63,1,9,5,2,0,0,0,0,2,2,8,1,1,OH,3,3,1,1,0:00:00,29,7:00:00,1,3,60,6,0,2,4,30,0,,98,6,98,4,2,5,5,4,4,140,140
1013021,1.761531583,2,31,10/22/2019,5,63,1,9,5,2,0,0,0,0,2,2,8,1,1,OH,3,3,1,1,0:00:00,29,7:00:00,1,3,60,6,0,2,4,30,0,,98,6,98,4,2,5,5,4,4,140,140
1013022,1.099456878,2,17,10/22/2019,19,48,1,11,7,2,0,0,1,0,5,6,11,1,1,RI,1,3,2,92,22:45:00,25,6:00:00,3,3,60,6,30,3,4,120,2,60,1,2,30,3,5,5,5,4,4,134,134
1013022,1.982552104,2,17,10/22/2019,19,48,1,11,7,2,0,0,1,0,5,6,11,1,1,RI,1,3,2,92,22:45:00,25,6:00:00,3,3,60,6,30,3,4,120,2,60,1,2,30,3,5,5,5,4,4,134,134
1013026,2.080968161,1,32,10/22/2019,3,45,1,12,2,2,0,0,0,1,2,3,18,1,1,TX,7,4,3,12,2:45:00,33,8:00:00,3,4,60,8,98,3,2,20,0,,0,12,98,5,4,5,5,7,7,165,165
1013026,2.98548179,1,32,10/22/2019,3,45,1,12,2,2,0,0,0,1,2,3,18,1,1,TX,7,4,3,12,2:45:00,33,8:00:00,3,4,60,8,98,3,2,20,0,,0,12,98,5,4,5,5,7,7,165,165
1013028,0.57915528,2,29,10/22/2019,4,47,1,10,3,1,0,2,2,0,2,6,7,1,1,FL,5,3,2,14,3:15:00,39,9:30:00,2,1,10,6,5,2,5,30,1,30,5,8,98,3,3,5,5,9,9,170,170
1013036,2.422592469,2,15,10/22/2019,6,65,1,9,1,1,0,0,0,0,2,2,13,1,1,IL,3,1,1,93,23:00:00,20,4:45:00,1,1,1,5,45,1,3,60,2,60,0,6,30,2,1,5,5,6,6,210,210
1013036,0.626351662,2,15,10/22/2019,6,65,1,9,1,1,0,0,0,0,2,2,13,1,1,IL,3,1,1,93,23:00:00,20,4:45:00,1,1,1,5,45,1,3,60,2,60,0,6,30,2,1,5,5,6,6,210,210
1013043,0.701206033,2,6,10/22/2019,6,55,2,10,1,2,0,0,0,0,5,5,5,1,1,LA,7,3,3,38,21:15:00,24,5:45:00,1,1,20,8,15,1,1,20,1,20,0,3,98,5,5,5,5,1,1,217,217
1013044,0.581789016,1,11,10/22/2019,3,22,4,10,1,1,0,0,0,2,4,6,7,5,1,NJ,2,1,1,3,0:30:00,33,8:00:00,1,0,0,7,30,3,1,30,2,60,2,7,30,3,2,5,5,11,11,150,150
1013056,2.26287094,2,2,10/22/2019,8,51,1,8,1,1,0,0,0,0,2,2,13,1,1,NC,5,4,3,87,21:30:00,29,7:00:00,1,0,0,8,15,1,2,15,3,15,1,10,0,4,4,5,5,11,11,250,250
1013056,0.854149615,2,2,10/22/2019,8,51,1,8,1,1,0,0,0,0,2,2,13,1,1,NC,5,4,3,87,21:30:00,29,7:00:00,1,0,0,8,15,1,2,15,3,15,1,10,0,4,4,5,5,11,11,250,250
1013060,1.187608604,1,8,10/22/2019,4,59,1,13,1,1,0,0,0,0,2,2,16,5,1,HI,9,2,2,1,0:00:00,25,6:00:00,2,1,15,5,30,2,3,75,7,40,3,6,0,2,2,5,5,10,10,190,190
1013060,0.68473944,1,8,10/22/2019,4,59,1,13,1,1,0,0,0,0,2,2,16,5,1,HI,9,2,2,1,0:00:00,25,6:00:00,2,1,15,5,30,2,3,75,7,40,3,6,0,2,2,5,5,10,10,190,190
1013064,0.631123143,1,6,10/22/2019,3,24,1,11,1,2,0,3,0,0,2,5,11,1,1,NE,4,2,2,87,21:30:00,31,7:30:00,2,0,0,10,98,2,1,30,1,30,1,6,98,5,3,5,5,1,1,164,164
1013066,1.289645754,1,50,10/22/2019,7,25,1,11,1,2,0,0,0,0,1,1,7,5,1,SC,5,1,2,1,0:00:00,28,6:45:00,2,2,3,6,30,3,4,15,3,15,4,6,98,2,3,5,5,0,0,130,130
1013066,1.277261904,1,50,10/22/2019,7,25,1,11,1,2,0,0,0,0,1,1,7,5,1,SC,5,1,2,1,0:00:00,28,6:45:00,2,2,3,6,30,3,4,15,3,15,4,6,98,2,3,5,5,0,0,130,130
1013090,1.897135944,2,22,10/22/2019,7,59,2,9,1,1,0,0,0,0,3,3,6,5,1,GA,5,3,2,89,22:00:00,25,6:00:00,2,1,15,7,45,1,2,20,0,,2,7,30,3,3,5,5,7,7,155,155
1013090,1.815377348,2,22,10/22/2019,7,59,2,9,1,1,0,0,0,0,3,3,6,5,1,GA,5,3,2,89,22:00:00,25,6:00:00,2,1,15,7,45,1,2,20,0,,2,7,30,3,3,5,5,7,7,155,155
1013092,3.738203321,2,10,10/22/2019,13,53,1,9,6,1,0,0,0,0,3,3,5,1,1,MA,1,4,2,87,21:30:00,31,7:30:00,2,3,30,9,30,2,7,60,2,20,0,5,98,5,3,5,5,7,7,185,185
1013092,2.338399655,2,10,10/22/2019,13,53,1,9,6,1,0,0,0,0,3,3,5,1,1,MA,1,4,2,87,21:30:00,31,7:30:00,2,3,30,9,30,2,7,60,2,20,0,5,98,5,3,5,5,7,7,185,185
1013095,3.402582177,1,2,10/22/2019,10,72,1,11,5,1,0,0,0,0,1,1,15,2,1,VA,5,2,2,92,22:45:00,16,3:45:00,1,0,0,5,0,2,1,180,0,,0,8,0,5,2,6,6,0,0,270,270
1013095,1.467185803,1,2,10/22/2019,10,72,1,11,5,1,0,0,0,0,1,1,15,2,1,VA,5,2,2,92,22:45:00,16,3:45:00,1,0,0,5,0,2,1,180,0,,0,8,0,5,2,6,6,0,0,270,270
1013101,1.926329683,1,30,10/22/2019,4,44,1,11,1,2,0,0,0,0,1,1,18,1,1,NC,5,1,1,89,22:00:00,25,6:00:00,3,6,180,3,30,3,2,60,5,60,2,2,30,2,2,5,5,6,6,125,125
1013105,3.038482321,1,30,10/22/2019,5,39,1,9,1,1,0,0,2,0,4,6,9,1,1,NC,5,4,3,90,22:15:00,21,5:00:00,1,1,15,7,0,2,77,,,,0,5,30,6,6,6,6,2,2,185,185
1013105,1.344012844,1,30,10/22/2019,5,39,1,9,1,1,0,0,2,0,4,6,9,1,1,NC,5,4,3,90,22:15:00,21,5:00:00,1,1,15,7,0,2,77,,,,0,5,30,6,6,6,6,2,2,185,185
1013107,1.053109634,2,7,10/22/2019,6,48,1,12,1,1,0,0,0,0,3,3,15,1,1,OR,9,3,3,82,20:15:00,15,3:30:00,1,4,45,6,30,3,4,25,0,,7,12,10,6,3,5,5,10,10,226,226
1013107,0.924193937,2,7,10/22/2019,6,48,1,12,1,1,0,0,0,0,3,3,15,1,1,OR,9,3,3,82,20:15:00,15,3:30:00,1,4,45,6,30,3,4,25,0,,7,12,10,6,3,5,5,10,10,226,226
1013114,0.473676122,2,13,10/22/2019,7,22,4,11,1,2,0,0,0,0,2,2,11,6,1,CA,9,3,1,88,21:45:00,18,4:15:00,3,0,0,6,30,3,3,60,1,30,0,5,98,4,5,5,5,3,3,200,200
1013117,0.67264836,1,4,10/22/2019,6,62,1,10,5,1,0,0,0,0,2,2,12,1,1,TN,6,2,2,85,21:00:00,28,6:45:00,2,3,120,6,30,3,3,60,0,,3,5,0,4,3,5,5,11,11,172,172
1013117,0.346765615,1,4,10/22/2019,6,62,1,10,5,1,0,0,0,0,2,2,12,1,1,TN,6,2,2,85,21:00:00,28,6:45:00,2,3,120,6,30,3,3,60,0,,3,5,0,4,3,5,5,11,11,172,172
1013121,0.639976393,2,23,10/22/2019,5,49,5,12,1,2,0,0,1,0,2,3,18,1,1,FL,5,2,3,93,23:00:00,23,5:30:00,2,1,2,6,30,2,5,30,5,10,0,5,98,2,2,5,5,5,5,224,224
1013121,0.551532851,2,23,10/22/2019,5,49,5,12,1,2,0,0,1,0,2,3,18,1,1,FL,5,2,3,93,23:00:00,23,5:30:00,2,1,2,6,30,2,5,30,5,10,0,5,98,2,2,5,5,5,5,224,224
1013127,1.011326517,1,3,10/22/2019,4,58,1,10,1,2,0,0,0,0,4,4,14,1,1,GA,5,2,1,94,23:15:00,25,6:00:00,1,1,10,6,30,2,5,40,0,,3,3,30,3,1,5,5,5,5,160,160
1013127,0.624534109,1,3,10/22/2019,4,58,1,10,1,2,0,0,0,0,4,4,14,1,1,GA,5,2,1,94,23:15:00,25,6:00:00,1,1,10,6,30,2,5,40,0,,3,3,30,3,1,5,5,5,5,160,160
1013131,1.492514824,2,11,10/22/2019,4,45,1,12,1,1,0,0,2,0,2,4,17,1,1,NJ,2,3,3,47,23:30:00,27,6:30:00,1,1,5,6,55,2,2,30,3,10,5,6,98,3,1,6,6,3,3,225,225
1013133,0.646736958,2,5,10/22/2019,7,46,1,10,6,1,0,0,0,0,4,4,4,3,0,IN,3,5,1,5,1:00:00,29,7:00:00,3,5,25,4,45,3,77,,,,4,7,15,6,1,5,5,7,7,186,186
1013148,1.556848425,1,28,10/22/2019,5,50,1,12,7,2,0,0,2,0,2,4,14,1,1,OH,3,1,1,87,21:30:00,27,6:30:00,1,1,1,9,98,1,5,30,2,25,3,5,98,2,1,5,5,4,4,115,115
1013153,1.877244376,2,14,10/22/2019,5,33,4,9,1,2,0,0,2,0,2,4,7,1,1,CA,9,3,3,89,22:00:00,17,4:00:00,2,3,1,6,98,2,1,10,1,10,2,3,98,4,6,4,4,11,11,180,180
1013153,2.16496543,2,14,10/22/2019,5,33,4,9,1,2,0,0,2,0,2,4,7,1,1,CA,9,3,3,89,22:00:00,17,4:00:00,2,3,1,6,98,2,1,10,1,10,2,3,98,4,6,4,4,11,11,180,180
1013160,0.639685464,2,31,10/22/2019,4,46,1,11,1,2,0,0,1,1,2,5,11,1,1,WI,3,2,1,88,21:45:00,21,5:00:00,1,1,10,7,0,3,2,120,0,,0,10,98,5,6,5,5,6,6,238,238
1013161,0.581120267,1,8,10/22/2019,9,34,2,10,1,1,0,1,4,0,2,6,9,1,1,CO,8,1,1,89,22:00:00,21,5:00:00,1,1,5,7,0,3,2,45,3,45,2,8,98,4,3,5,5,9,9,175,175
1013161,0.607021777,1,8,10/22/2019,9,34,2,10,1,1,0,1,4,0,2,6,9,1,1,CO,8,1,1,89,22:00:00,21,5:00:00,1,1,5,7,0,3,2,45,3,45,2,8,98,4,3,5,5,9,9,175,175
1013165,1.915435137,2,19,10/22/2019,6,21,1,9,4,1,0,0,2,0,4,6,10,5,1,TX,7,3,1,87,21:30:00,33,8:00:00,1,0,0,11,30,3,0,,0,,0,12,0,4,4,5,5,10,10,240,240
1013165,1.110542339,2,19,10/22/2019,6,21,1,9,4,1,0,0,2,0,4,6,10,5,1,TX,7,3,1,87,21:30:00,33,8:00:00,1,0,0,11,30,3,0,,0,,0,12,0,4,4,5,5,10,10,240,240
1013175,0.231846536,1,41,10/22/2019,18,21,4,10,4,2,0,1,0,0,3,4,12,5,1,NJ,2,2,3,1,0:00:00,32,7:45:00,2,0,0,7,45,3,1,30,0,,0,8,30,1,3,5,5,4,4,230,230
1013175,0.308994536,1,41,10/22/2019,18,21,4,10,4,2,0,1,0,0,3,4,12,5,1,NJ,2,2,3,1,0:00:00,32,7:45:00,2,0,0,7,45,3,1,30,0,,0,8,30,1,3,5,5,4,4,230,230
1013176,0.374671438,1,29,10/22/2019,6,63,1,11,4,1,0,0,0,0,2,2,9,1,1,FL,5,4,1,93,23:00:00,31,7:30:00,1,2,4,8,30,2,7,30,0,,0,2,0,3,2,5,5,10,10,240,240
1013183,0.55763742,1,20,10/22/2019,4,48,2,10,1,1,0,0,0,0,2,2,13,6,1,PA,2,3,2,95,23:30:00,26,6:15:00,1,1,5,6,30,2,3,60,1,45,2,9,30,3,4,6,6,2,2,265,265
1013185,0.587812213,1,53,10/22/2019,4,23,5,11,1,1,0,1,0,0,2,3,9,1,1,NV,8,3,1,91,22:30:00,21,5:00:00,2,3,4,6,30,2,2,45,1,30,1,9,30,2,2,5,5,7,7,125,125
1013185,0.705348289,1,53,10/22/2019,4,23,5,11,1,1,0,1,0,0,2,3,9,1,1,NV,8,3,1,91,22:30:00,21,5:00:00,2,3,4,6,30,2,2,45,1,30,1,9,30,2,2,5,5,7,7,125,125
1013192,0.611575128,1,26,10/22/2019,6,26,6,12,4,2,0,0,0,0,4,4,7,1,1,AZ,8,2,1,93,23:00:00,31,7:30:00,1,0,0,8,30,2,3,45,4,55,3,10,98,6,6,5,5,3,3,136,136
1013192,1.174252523,1,26,10/22/2019,6,26,6,12,4,2,0,0,0,0,4,4,7,1,1,AZ,8,2,1,93,23:00:00,31,7:30:00,1,0,0,8,30,2,3,45,4,55,3,10,98,6,6,5,5,3,3,136,136
1013195,1.645930775,1,5,10/22/2019,5,66,1,10,5,2,0,0,0,0,2,2,14,1,1,MI,3,2,2,87,21:30:00,17,4:00:00,1,1,15,6,30,2,5,30,0,,0,2,98,3,1,5,5,5,5,155,155
1013195,0.803794744,1,5,10/22/2019,5,66,1,10,5,2,0,0,0,0,2,2,14,1,1,MI,3,2,2,87,21:30:00,17,4:00:00,1,1,15,6,30,2,5,30,0,,0,2,98,3,1,5,5,5,5,155,155
1013202,2.205899626,1,50,10/22/2019,10,45,4,12,1,1,0,0,0,0,1,1,14,3,1,NC,5,2,2,44,22:45:00,26,6:15:00,1,1,135,7,30,1,2,60,3,60,3,5,0,3,3,5,5,7,7,185,185
1013203,0.298227214,1,5,10/22/2019,3,23,2,10,1,1,0,0,0,0,2,2,1,6,1,MI,3,2,3,15,3:30:00,48,11:45:00,2,2,2,8,5,2,0,,0,,0,4,0,3,5,5,5,6,6,125,125
1013203,0.439552118,1,5,10/22/2019,3,23,2,10,1,1,0,0,0,0,2,2,1,6,1,MI,3,2,3,15,3:30:00,48,11:45:00,2,2,2,8,5,2,0,,0,,0,4,0,3,5,5,5,6,6,125,125
1013210,0.694231731,1,21,10/22/2019,4,23,1,10,1,2,0,0,0,0,1,6,13,5,1,TX,7,3,3,5,1:00:00,32,7:45:00,1,0,0,6,45,2,3,60,1,120,2,10,0,6,4,5,5,3,3,135,135
1013216,0.502774862,2,26,10/22/2019,10,23,4,10,1,2,0,0,2,0,4,6,9,6,1,NV,8,1,1,42,22:15:00,30,7:15:00,2,2,30,8,25,1,4,90,2,45,4,9,98,2,6,5,5,0,0,135,135
1013225,0.612763416,2,43,10/22/2019,6,45,4,12,1,1,0,1,7,0,2,6,14,1,1,FL,5,2,1,1,0:00:00,27,6:30:00,2,2,3,6,20,3,2,60,2,30,2,4,0,2,1,6,6,1,1,260,260
1013225,0.285024443,2,43,10/22/2019,6,45,4,12,1,1,0,1,7,0,2,6,14,1,1,FL,5,2,1,1,0:00:00,27,6:30:00,2,2,3,6,20,3,2,60,2,30,2,4,0,2,1,6,6,1,1,260,260
1013228,0.4686758,1,28,10/22/2019,4,22,1,10,1,2,0,0,0,0,4,4,15,5,1,OH,3,3,1,93,23:00:00,30,7:15:00,1,1,2,7,15,3,3,40,1,30,3,7,0,2,4,5,5,1,1,180,180
1013230,0.482961537,1,6,10/22/2019,8,35,1,11,1,2,0,0,2,0,1,3,9,5,1,SD,4,2,1,85,21:00:00,27,6:30:00,1,1,45,8,15,2,5,30,1,45,3,4,30,3,2,5,5,11,11,205,205
1013230,0.201479516,1,6,10/22/2019,8,35,1,11,1,2,0,0,2,0,1,3,9,5,1,SD,4,2,1,85,21:00:00,27,6:30:00,1,1,45,8,15,2,5,30,1,45,3,4,30,3,2,5,5,11,11,205,205
1013232,0.407606171,1,8,10/22/2019,4,22,5,10,1,1,0,1,0,0,2,3,5,1,0,MT,8,3,1,1,0:00:00,25,6:00:00,1,0,0,6,0,2,4,45,4,45,4,4,98,4,4,5,5,10,10,235,235
1013232,0.364936048,1,8,10/22/2019,4,22,5,10,1,1,0,1,0,0,2,3,5,1,0,MT,8,3,1,1,0:00:00,25,6:00:00,1,0,0,6,0,2,4,45,4,45,4,4,98,4,4,5,5,10,10,235,235
1013235,1.003795784,1,53,10/22/2019,4,53,4,10,1,2,0,0,0,0,2,2,15,3,1,NV,8,2,2,85,21:00:00,17,4:00:00,3,3,5,6,30,2,98,,,,0,7,0,5,3,5,5,2,2,131,131
1013238,0.798339696,2,4,10/22/2019,3,43,1,13,1,2,0,2,0,2,5,6,11,1,1,WV,5,3,1,95,23:30:00,24,5:45:00,1,2,10,6,5,2,2,15,0,,0,8,98,5,6,5,5,3,3,250,250
1013238,1.794099469,2,4,10/22/2019,3,43,1,13,1,2,0,2,0,2,5,6,11,1,1,WV,5,3,1,95,23:30:00,24,5:45:00,1,2,10,6,5,2,2,15,0,,0,8,98,5,6,5,5,3,3,250,250
1013240,0.6237843,1,7,10/22/2019,9,58,1,11,1,1,0,0,0,0,1,1,10,5,1,CO,8,3,1,95,23:30:00,32,7:45:00,1,0,0,8,15,2,3,20,0,,0,8,0,5,3,5,5,10,10,255,255
1013240,0.405611793,1,7,10/22/2019,9,58,1,11,1,1,0,0,0,0,1,1,10,5,1,CO,8,3,1,95,23:30:00,32,7:45:00,1,0,0,8,15,2,3,20,0,,0,8,0,5,3,5,5,10,10,255,255
1013245,3.554564934,1,47,10/22/2019,7,28,1,9,7,2,0,0,0,0,1,6,2,4,1,WI,3,3,2,1,0:00:00,28,6:45:00,2,2,0,6,45,3,4,1,1,1,1,3,0,6,7,5,5,8,8,240,240
1013245,2.402224609,1,47,10/22/2019,7,28,1,9,7,2,0,0,0,0,1,6,2,4,1,WI,3,3,2,1,0:00:00,28,6:45:00,2,2,0,6,45,3,4,1,1,1,1,3,0,6,7,5,5,8,8,240,240
1013247,1.20484748,1,31,10/22/2019,8,64,2,11,1,2,0,0,0,0,2,2,11,1,1,OH,3,4,3,87,21:30:00,13,3:00:00,1,2,5,6,45,2,7,60,2,30,0,4,45,5,3,5,5,0,0,180,180
1013247,1.674397544,1,31,10/22/2019,8,64,2,11,1,2,0,0,0,0,2,2,11,1,1,OH,3,4,3,87,21:30:00,13,3:00:00,1,2,5,6,45,2,7,60,2,30,0,4,45,5,3,5,5,0,0,180,180
1013249,1.254194965,2,16,10/22/2019,3,22,2,10,2,1,0,0,4,0,6,6,14,5,1,MD,5,1,2,1,0:00:00,25,6:00:00,1,0,0,6,0,1,7,45,5,60,7,2,0,6,6,6,6,3,3,215,215
1013252,1.337402645,2,53,10/22/2019,17,49,2,13,1,2,0,0,0,0,1,5,16,6,1,CA,9,2,1,3,0:30:00,25,6:00:00,1,2,5,6,30,2,0,,4,40,4,8,30,4,3,5,5,4,4,159,159
1013252,3.22042048,2,53,10/22/2019,17,49,2,13,1,2,0,0,0,0,1,5,16,6,1,CA,9,2,1,3,0:30:00,25,6:00:00,1,2,5,6,30,2,0,,4,40,4,8,30,4,3,5,5,4,4,159,159
1013257,0.614145899,1,2,10/22/2019,4,20,5,10,1,1,0,0,0,1,4,6,14,5,1,WA,9,3,2,40,21:45:00,5,1:00:00,3,2,20,3,15,3,7,120,7,90,0,4,98,2,2,5,5,8,8,200,200
1013257,0.736947531,1,2,10/22/2019,4,20,5,10,1,1,0,0,0,1,4,6,14,5,1,WA,9,3,2,40,21:45:00,5,1:00:00,3,2,20,3,15,3,7,120,7,90,0,4,98,2,2,5,5,8,8,200,200
1013267,1.057141714,2,25,10/22/2019,4,60,1,10,1,1,0,0,0,0,2,2,17,6,1,CA,9,1,2,87,21:30:00,19,4:30:00,1,2,2,6,56,1,7,30,1,90,1,5,0,3,1,6,6,2,2,213,213
1013272,0.933347361,2,27,10/22/2019,3,23,1,9,1,1,0,0,0,0,2,2,14,5,1,IA,4,3,1,11,2:30:00,49,12:00:00,2,0,0,10,0,1,1,30,0,,0,8,0,6,6,5,5,7,7,220,220
1013274,1.430771745,1,1,10/22/2019,4,28,1,13,1,2,0,0,0,0,2,2,8,5,1,NY,2,3,2,93,23:00:00,28,6:45:00,2,3,15,8,30,2,5,30,1,30,3,8,98,5,3,5,5,9,9,160,160
1013274,1.235805312,1,1,10/22/2019,4,28,1,13,1,2,0,0,0,0,2,2,8,5,1,NY,2,3,2,93,23:00:00,28,6:45:00,2,3,15,8,30,2,5,30,1,30,3,8,98,5,3,5,5,9,9,160,160
1013276,3.092099354,2,23,10/22/2019,11,72,4,10,2,1,0,0,0,0,5,5,11,1,1,FL,5,1,2,1,0:00:00,24,5:45:00,1,0,0,5,45,1,5,45,2,20,5,2,30,3,3,5,5,8,8,184,184
1013276,1.570291525,2,23,10/22/2019,11,72,4,10,2,1,0,0,0,0,5,5,11,1,1,FL,5,1,2,1,0:00:00,24,5:45:00,1,0,0,5,45,1,5,45,2,20,5,2,30,3,3,5,5,8,8,184,184
1013279,0.451525397,2,9,10/22/2019,10,49,1,11,1,1,0,0,0,0,2,2,13,1,0,MI,3,3,2,88,21:45:00,23,5:30:00,2,3,60,7,5,3,2,30,0,,0,8,13,5,4,5,5,8,8,220,220
1013279,0.177172266,2,9,10/22/2019,10,49,1,11,1,1,0,0,0,0,2,2,13,1,0,MI,3,3,2,88,21:45:00,23,5:30:00,2,3,60,7,5,3,2,30,0,,0,8,13,5,4,5,5,8,8,220,220
1013280,1.371951407,2,53,10/22/2019,4,35,1,12,1,2,0,0,0,0,1,1,12,5,1,WA,9,2,1,85,21:00:00,23,5:30:00,1,3,10,8,30,2,4,60,3,60,1,5,98,1,4,5,5,9,9,165,165
1013288,1.216297785,2,21,10/22/2019,10,47,2,12,1,1,0,0,0,0,3,3,6,3,0,TX,7,3,1,95,23:30:00,19,4:30:00,1,3,45,4,15,2,5,80,0,,0,6,98,5,3,5,5,7,7,220,220
1013288,0.938571507,2,21,10/22/2019,10,47,2,12,1,1,0,0,0,0,3,3,6,3,0,TX,7,3,1,95,23:30:00,19,4:30:00,1,3,45,4,15,2,5,80,0,,0,6,98,5,3,5,5,7,7,220,220
1013293,4.869928953,2,51,10/22/2019,3,60,4,5,6,1,0,0,0,0,1,1,3,4,0,KY,6,2,1,95,23:30:00,30,7:15:00,1,1,5,8,0,1,3,30,3,30,3,8,0,2,2,5,5,6,6,170,170
1013293,3.466561496,2,51,10/22/2019,3,60,4,5,6,1,0,0,0,0,1,1,3,4,0,KY,6,2,1,95,23:30:00,30,7:15:00,1,1,5,8,0,1,3,30,3,30,3,8,0,2,2,5,5,6,6,170,170
1013294,2.371490076,1,12,10/22/2019,4,54,2,9,1,1,0,0,1,0,3,4,14,1,1,NY,2,3,3,11,2:30:00,53,13:00:00,2,1,4,11,8,2,7,20,5,30,0,7,15,5,6,5,5,11,11,360,360
1013294,2.910587777,1,12,10/22/2019,4,54,2,9,1,1,0,0,1,0,3,4,14,1,1,NY,2,3,3,11,2:30:00,53,13:00:00,2,1,4,11,8,2,7,20,5,30,0,7,15,5,6,5,5,11,11,360,360
1013303,0.514402231,2,1,10/22/2019,3,21,3,10,1,1,0,0,0,0,4,4,14,5,1,NJ,2,3,3,94,23:15:00,26,6:15:00,2,1,5,6,55,2,2,25,0,,3,6,45,2,4,5,5,8,8,200,200
1013306,1.599077955,2,28,10/22/2019,5,57,1,10,1,2,0,0,0,0,2,2,7,5,1,PA,2,4,3,91,22:30:00,13,3:00:00,3,4,60,4,30,3,77,,,,0,20,98,6,6,5,5,3,3,110,110
1013306,1.447984254,2,28,10/22/2019,5,57,1,10,1,2,0,0,0,0,2,2,7,5,1,PA,2,4,3,91,22:30:00,13,3:00:00,3,4,60,4,30,3,77,,,,0,20,98,6,6,5,5,3,3,110,110
1013311,0.998770482,1,8,10/22/2019,4,30,1,10,1,2,0,0,0,0,4,4,9,1,1,CO,8,2,2,5,1:00:00,45,11:00:00,3,5,45,9,15,3,4,45,1,45,0,12,98,6,4,5,5,3,3,139,139
1013311,0.58139728,1,8,10/22/2019,4,30,1,10,1,2,0,0,0,0,4,4,9,1,1,CO,8,2,2,5,1:00:00,45,11:00:00,3,5,45,9,15,3,4,45,1,45,0,12,98,6,4,5,5,3,3,139,139
1013318,0.979595207,1,6,10/22/2019,7,33,1,10,1,1,0,0,0,0,2,2,14,1,1,SC,5,3,1,98,,61,15:00:00,1,2,4,6,27,2,4,30,4,20,2,5,0,98,98,6,6,0,0,210,210
1013318,0.492446965,1,6,10/22/2019,7,33,1,10,1,1,0,0,0,0,2,2,14,1,1,SC,5,3,1,98,,61,15:00:00,1,2,4,6,27,2,4,30,4,20,2,5,0,98,98,6,6,0,0,210,210
1013321,1.728527005,1,52,10/22/2019,7,49,1,12,1,2,0,0,0,0,2,2,14,5,1,VA,5,2,3,89,22:00:00,31,7:30:00,2,4,30,8,30,3,3,240,1,30,1,10,98,2,3,5,5,2,2,160,160
1013322,1.402980972,1,28,10/22/2019,8,62,1,12,1,2,0,0,0,0,1,1,4,5,1,OH,3,3,1,47,23:30:00,31,7:30:00,1,1,3,8,57,3,2,20,1,1,0,6,98,3,6,98,5,98,2,145,145
1013331,0.992614886,1,47,10/22/2019,8,58,1,10,5,1,0,0,0,0,2,2,10,1,0,IL,3,2,3,17,4:00:00,38,9:15:00,1,0,0,5,15,1,0,,0,,0,12,0,6,6,5,5,6,6,225,225
